farm_id,month,crop_yield_kg,fertilizer_used_kg,pesticide_cost,revenue_generated,yield_category,zone,crop_type,acreage,soil_type,installed_guardneer,install_date,farmer_name,farmer_phone,govt_subsidy_eligible,ph_level,salinity_ppm,EC,moisture_percent,organic_matter_percent,yield_per_acre,guardneer_effectiveness_score,profit_per_acre,liters_per_day_per_acre,irrigation_need_gap,reliability_score,soil_health_index
FARM_1285,2024-02-01,1838,16.2,561.78,13756.61,Medium,Pune,Banana,1.7,Black,Yes,2024-02-16,Farmer_1285,9867442502,Yes,7.04,671,613,22.2,3.17,1081.1764705882354,0.9830354609988357,8092.123529411765,2196.952165481577,5.181318681318682,90.1543956043956,-161.469
FARM_1285,2024-03-01,1855,18.6,350.72,17459.18,Medium,Pune,Banana,1.7,Black,Yes,2024-02-16,Farmer_1285,9867442502,Yes,6.6,486,548,25.3,3.42,1091.1764705882354,0.9921277367534496,10270.105882352942,2196.952165481577,5.181318681318682,90.1543956043956,-104.654
FARM_1285,2024-04-01,1751,19.5,709.69,15128.27,Medium,Pune,Banana,1.7,Black,Yes,2024-02-16,Farmer_1285,9867442502,Yes,7.41,682,1099,28.6,2.16,1030.0,0.9365044027252236,8898.982352941177,2196.952165481577,5.181318681318682,90.1543956043956,-162.512
FARM_1285,2024-05-01,1952,15.1,897.47,17738.9,Medium,Pune,Banana,1.7,Black,Yes,2024-02-16,Farmer_1285,9867442502,Yes,6.76,576,940,24.2,1.66,1148.235294117647,1.0440071925297754,10434.64705882353,2196.952165481577,5.181318681318682,90.1543956043956,-132.62199999999999
FARM_1285,2024-06-01,1925,18.0,961.62,17339.36,Medium,Pune,Banana,1.7,Black,Yes,2024-02-16,Farmer_1285,9867442502,Yes,6.08,588,759,17.8,3.4,1132.3529411764707,1.0295665192724477,10199.623529411763,2196.952165481577,5.181318681318682,90.1543956043956,-138.26
FARM_1286,2024-01-01,9757,17.4,858.37,60136.06,Medium,Nashik,Wheat,9.6,Clay,No,2024-02-16,Farmer_1286,9168367916,No,6.63,777,1058,28.0,1.62,1016.3541666666669,,6264.172916666666,1999.656021062271,3.302197802197802,,-191.41400000000002
FARM_1286,2024-02-01,9751,16.8,827.05,99485.32,Medium,Nashik,Wheat,9.6,Clay,No,2024-02-16,Farmer_1286,9168367916,No,6.82,589,1019,29.5,2.85,1015.7291666666669,,10363.054166666669,1999.656021062271,3.302197802197802,,-134.045
FARM_1286,2024-03-01,9729,19.2,383.57,92183.93,Medium,Nashik,Wheat,9.6,Clay,No,2024-02-16,Farmer_1286,9168367916,No,7.14,552,953,21.2,3.93,1013.4375,,9602.492708333331,1999.656021062271,3.302197802197802,,-125.94099999999999
FARM_1286,2024-04-01,9576,17.7,801.93,93014.95,Medium,Nashik,Wheat,9.6,Clay,No,2024-02-16,Farmer_1286,9168367916,No,6.71,545,600,24.6,3.94,997.5,,9689.057291666666,1999.656021062271,3.302197802197802,,-122.478
FARM_1286,2024-05-01,9674,17.2,544.73,115725.35,Medium,Nashik,Wheat,9.6,Clay,No,2024-02-16,Farmer_1286,9168367916,No,6.75,360,521,27.3,1.73,1007.7083333333334,,12054.723958333334,1999.656021062271,3.302197802197802,,-66.56099999999999
FARM_1286,2024-06-01,9691,17.2,662.94,112465.49,Medium,Nashik,Wheat,9.6,Clay,No,2024-02-16,Farmer_1286,9168367916,No,6.92,645,1219,18.6,2.73,1009.4791666666669,,11715.155208333334,1999.656021062271,3.302197802197802,,-155.241
FARM_1287,2024-01-01,3630,11.9,400.7,32939.19,Medium,Mumbai,Banana,3.2,Black,Yes,2024-03-04,Farmer_1287,9275272820,No,6.94,787,713,29.0,3.04,1134.375,1.0314050309140057,10293.496875,2197.024381868132,9.521978021978022,90.4117032967033,-193.588
FARM_1287,2024-02-01,3778,14.9,395.62,43581.52,Medium,Mumbai,Banana,3.2,Black,Yes,2024-03-04,Farmer_1287,9275272820,No,7.34,878,482,21.9,3.76,1180.625,1.0734568062790943,13619.225,2197.024381868132,9.521978021978022,90.4117032967033,-223.512
FARM_1287,2024-03-01,3640,13.2,246.46,41111.65,Medium,Mumbai,Banana,3.2,Black,Yes,2024-03-04,Farmer_1287,9275272820,No,6.72,584,1188,26.5,3.83,1137.5,1.034246367087322,12847.390625,2197.024381868132,9.521978021978022,90.4117032967033,-133.451
FARM_1287,2024-04-01,3781,11.8,713.97,36466.24,Medium,Mumbai,Banana,3.2,Black,Yes,2024-03-04,Farmer_1287,9275272820,No,7.4,299,696,22.4,3.75,1181.5625,1.0743092071310891,11395.7,2197.024381868132,9.521978021978022,90.4117032967033,-49.614999999999995
FARM_1287,2024-05-01,3596,10.2,424.48,32885.88,Medium,Mumbai,Banana,3.2,Black,Yes,2024-03-04,Farmer_1287,9275272820,No,6.99,364,700,15.5,1.9,1123.75,1.0217444879247282,10276.837499999998,2197.024381868132,9.521978021978022,90.4117032967033,-72.43
FARM_1287,2024-06-01,3771,17.5,545.59,27239.95,Medium,Mumbai,Banana,3.2,Black,Yes,2024-03-04,Farmer_1287,9275272820,No,6.59,352,598,19.2,2.08,1178.4375,1.0714678709577723,8512.484375,2197.024381868132,9.521978021978022,90.4117032967033,-67.29599999999999
FARM_1288,2024-01-01,8290,13.1,300.3,83287.98,Medium,Nashik,Soybean,8.7,Sandy,Yes,2024-02-15,Farmer_1288,9131333089,Yes,6.75,753,668,27.0,1.92,952.8735632183908,1.0044707678787956,9573.33103448276,1800.8614374131616,-7.494505494507319,86.60755494505494,-184.524
FARM_1288,2024-02-01,8200,10.5,607.21,64264.45,Medium,Nashik,Soybean,8.7,Sandy,Yes,2024-02-15,Farmer_1288,9131333089,Yes,7.43,670,670,28.7,1.86,942.528735632184,0.9935657776364444,7386.718390804598,1800.8614374131616,-7.494505494507319,86.60755494505494,-158.96200000000002
FARM_1288,2024-03-01,8316,11.8,715.67,65699.41,Medium,Nashik,Soybean,8.7,Sandy,Yes,2024-02-15,Farmer_1288,9131333089,Yes,6.9,524,924,23.5,1.68,955.8620689655172,1.0076210983932523,7551.656321839081,1800.8614374131616,-7.494505494507319,86.60755494505494,-117.29599999999998
FARM_1288,2024-04-01,8255,9.3,702.04,94901.04,Medium,Nashik,Soybean,8.7,Sandy,Yes,2024-02-15,Farmer_1288,9131333089,Yes,6.96,650,1220,23.6,3.99,948.8505747126436,1.0002299383401034,10908.16551724138,1800.8614374131616,-7.494505494507319,86.60755494505494,-154.363
FARM_1288,2024-05-01,8479,15.3,532.07,82156.25,Medium,Nashik,Soybean,8.7,Sandy,Yes,2024-02-15,Farmer_1288,9131333089,Yes,7.13,457,504,25.4,3.17,974.5977011494252,1.027371247387733,9443.247126436783,1800.8614374131616,-7.494505494507319,86.60755494505494,-95.989
FARM_1288,2024-06-01,8184,11.1,502.43,70823.63,Medium,Nashik,Soybean,8.7,Sandy,Yes,2024-02-15,Farmer_1288,9131333089,Yes,6.91,318,983,22.9,2.4,940.6896551724138,0.9916271127044708,8140.647126436783,1800.8614374131616,-7.494505494507319,86.60755494505494,-55.519999999999996
FARM_1289,2024-01-01,2712,15.6,370.72,20381.81,Medium,Jalgoan,Banana,2.5,Clay,Yes,2024-02-04,Farmer_1289,9612763384,Yes,7.12,341,1050,29.3,2.25,1084.8,0.9863300738605072,8152.724,2200.8483516483516,-2.120879120879121,89.60497252747253,-59.905
FARM_1289,2024-02-01,2839,15.8,809.85,24905.7,Medium,Jalgoan,Banana,2.5,Clay,Yes,2024-02-04,Farmer_1289,9612763384,Yes,7.52,821,624,24.0,1.5,1135.6,1.0325188346939456,9962.28,2200.8483516483516,-2.120879120879121,89.60497252747253,-206.25
FARM_1289,2024-03-01,2815,9.6,776.57,28546.98,Medium,Jalgoan,Banana,2.5,Clay,Yes,2024-02-04,Farmer_1289,9612763384,Yes,6.67,474,857,19.3,1.76,1126.0,1.0237902499695164,11418.792,2200.8483516483516,-2.120879120879121,89.60497252747253,-103.952
FARM_1289,2024-04-01,2723,16.3,948.34,28235.17,Medium,Jalgoan,Banana,2.5,Clay,Yes,2024-02-04,Farmer_1289,9612763384,Yes,7.01,519,751,18.6,2.09,1089.2,0.9903306751925376,11294.068,2200.8483516483516,-2.120879120879121,89.60497252747253,-117.633
FARM_1289,2024-05-01,2650,12.7,224.65,30424.81,Medium,Jalgoan,Banana,2.5,Clay,Yes,2024-02-04,Farmer_1289,9612763384,Yes,6.4,566,458,27.2,3.88,1060.0,0.9637812299890652,12169.924,2200.8483516483516,-2.120879120879121,89.60497252747253,-127.75599999999999
FARM_1289,2024-06-01,2614,8.9,759.84,27135.85,Medium,Jalgoan,Banana,2.5,Clay,Yes,2024-02-04,Farmer_1289,9612763384,Yes,7.23,516,826,18.6,1.75,1045.6,0.9506883529024212,10854.34,2200.8483516483516,-2.120879120879121,89.60497252747253,-116.835
FARM_1290,2024-01-01,8718,16.7,442.18,91308.01,Medium,Mumbai,Wheat,8.7,Loamy,Yes,2024-01-17,Farmer_1290,9460219559,No,7.38,397,525,26.5,1.83,1002.0689655172416,1.0033239956003166,10495.173563218392,1997.9626121005433,17.725274725274726,88.77,-77.951
FARM_1290,2024-02-01,8819,12.1,922.27,61559.18,Medium,Mumbai,Wheat,8.7,Loamy,Yes,2024-01-17,Farmer_1290,9460219559,No,7.04,707,628,18.0,3.2,1013.6781609195403,1.014947730809726,7075.767816091955,1997.9626121005433,17.725274725274726,88.77,-173.94
FARM_1290,2024-03-01,8698,17.3,799.04,63184.89,Medium,Mumbai,Wheat,8.7,Loamy,Yes,2024-01-17,Farmer_1290,9460219559,No,7.02,414,876,29.5,1.82,999.7701149425288,1.0010222658558792,7262.631034482759,1997.9626121005433,17.725274725274726,88.77,-81.854
FARM_1290,2024-04-01,8500,9.7,443.18,75671.46,Medium,Mumbai,Wheat,8.7,Loamy,Yes,2024-01-17,Farmer_1290,9460219559,No,6.99,434,578,19.3,3.63,977.0114942528736,0.9782351413859476,8697.868965517242,1997.9626121005433,17.725274725274726,88.77,-91.391
FARM_1290,2024-05-01,8463,16.0,542.05,98830.69,Medium,Mumbai,Wheat,8.7,Loamy,Yes,2024-01-17,Farmer_1290,9460219559,No,7.3,518,1110,23.0,3.47,972.7586206896552,0.9739769413587382,11359.849425287355,1997.9626121005433,17.725274725274726,88.77,-115.15899999999999
FARM_1290,2024-06-01,8830,11.1,701.9,85370.8,Medium,Mumbai,Wheat,8.7,Loamy,Yes,2024-01-17,Farmer_1290,9460219559,No,6.72,659,649,26.6,3.4,1014.9425287356324,1.0162136821691667,9812.735632183909,1997.9626121005433,17.725274725274726,88.77,-156.04
FARM_1291,2024-01-01,979,12.4,338.0,8677.63,Medium,Satara,Soybean,1.1,Clay,No,2024-02-11,Farmer_1291,9059135222,No,6.9,279,627,17.6,3.53,889.9999999999999,,7888.754545454544,1822.3276723276722,-24.56043956043933,,-45.601
FARM_1291,2024-02-01,884,12.6,342.65,7690.16,Medium,Satara,Soybean,1.1,Clay,No,2024-02-11,Farmer_1291,9059135222,No,6.67,533,736,22.6,3.48,803.6363636363636,,6991.0545454545445,1822.3276723276722,-24.56043956043933,,-119.816
FARM_1291,2024-03-01,940,9.6,718.01,9625.12,Medium,Satara,Soybean,1.1,Clay,No,2024-02-11,Farmer_1291,9059135222,No,7.06,507,844,17.5,3.0,854.5454545454545,,8750.10909090909,1822.3276723276722,-24.56043956043933,,-114.19999999999999
FARM_1291,2024-04-01,1022,19.3,269.6,6854.73,Medium,Satara,Soybean,1.1,Clay,No,2024-02-11,Farmer_1291,9059135222,No,6.71,711,703,24.7,2.93,929.090909090909,,6231.572727272726,1822.3276723276722,-24.56043956043933,,-172.541
FARM_1291,2024-05-01,1049,15.5,522.82,11316.0,Medium,Satara,Soybean,1.1,Clay,No,2024-02-11,Farmer_1291,9059135222,No,7.0,796,1000,29.4,3.0,953.6363636363636,,10287.272727272726,1822.3276723276722,-24.56043956043933,,-196.14
FARM_1291,2024-06-01,979,16.2,988.67,6684.0,Medium,Satara,Soybean,1.1,Clay,No,2024-02-11,Farmer_1291,9059135222,No,6.57,689,885,22.7,3.99,889.9999999999999,,6076.363636363636,1822.3276723276722,-24.56043956043933,,-166.42299999999997
FARM_1292,2024-01-01,6711,8.2,946.09,52504.92,Medium,Nashik,Sugarcane,5.6,Loamy,Yes,2024-01-29,Farmer_1292,9383336416,Yes,7.04,416,802,17.6,2.06,1198.392857142857,0.9996137583921548,9375.878571428571,2497.479395604396,14.115384615384615,89.30392857142857,-87.142
FARM_1292,2024-02-01,6703,14.6,454.46,50103.93,Medium,Nashik,Sugarcane,5.6,Loamy,Yes,2024-01-29,Farmer_1292,9383336416,Yes,6.56,501,639,17.0,3.52,1196.9642857142858,0.998422146103802,8947.130357142858,2497.479395604396,14.115384615384615,89.30392857142857,-112.444
FARM_1292,2024-03-01,6674,15.4,977.3,62392.24,Medium,Nashik,Sugarcane,5.6,Loamy,Yes,2024-01-29,Farmer_1292,9383336416,Yes,6.87,388,790,17.1,1.77,1191.7857142857144,0.9941025515585222,11141.471428571427,2497.479395604396,14.115384615384615,89.30392857142857,-79.02899999999998
FARM_1292,2024-04-01,6632,14.4,228.21,73221.22,Medium,Nashik,Sugarcane,5.6,Loamy,Yes,2024-01-29,Farmer_1292,9383336416,Yes,7.34,774,924,28.5,2.22,1184.2857142857144,0.9878465870446688,13075.217857142858,2497.479395604396,14.115384615384615,89.30392857142857,-190.134
FARM_1292,2024-05-01,6593,13.4,995.99,51626.47,Medium,Nashik,Sugarcane,5.6,Loamy,Yes,2024-01-29,Farmer_1292,9383336416,Yes,6.8,555,701,22.2,3.82,1177.321428571429,0.9820374771389476,9219.0125,2497.479395604396,14.115384615384615,89.30392857142857,-126.474
FARM_1292,2024-06-01,6734,11.2,294.4,64530.94,Medium,Nashik,Sugarcane,5.6,Loamy,Yes,2024-01-29,Farmer_1292,9383336416,Yes,7.27,859,932,17.4,3.68,1202.5,1.00303964372117,11523.382142857145,2497.479395604396,14.115384615384615,89.30392857142857,-219.63599999999997
FARM_1293,2024-01-01,9495,19.0,945.5,63117.99,Medium,Mumbai,Sugarcane,7.9,Black,No,2024-03-10,Farmer_1293,9208490008,No,7.11,637,597,17.3,3.83,1201.8987341772151,,7989.618987341772,2499.9422729169564,0.45604395604395603,,-153.031
FARM_1293,2024-02-01,9455,14.7,277.69,89180.48,Medium,Mumbai,Sugarcane,7.9,Black,No,2024-03-10,Farmer_1293,9208490008,No,6.73,591,840,17.9,3.43,1196.8354430379743,,11288.66835443038,2499.9422729169564,0.45604395604395603,,-139.111
FARM_1293,2024-03-01,9496,18.5,841.34,72732.62,Medium,Mumbai,Sugarcane,7.9,Black,No,2024-03-10,Farmer_1293,9208490008,No,7.02,613,875,16.0,3.67,1202.0253164556962,,9206.66075949367,2499.9422729169564,0.45604395604395603,,-146.399
FARM_1293,2024-04-01,9613,15.6,205.93,80520.91,Medium,Mumbai,Sugarcane,7.9,Black,No,2024-03-10,Farmer_1293,9208490008,No,7.0,389,397,16.9,1.58,1216.8354430379743,,10192.520253164555,2499.9422729169564,0.45604395604395603,,-79.466
FARM_1293,2024-05-01,9651,16.8,818.57,100511.8,Medium,Mumbai,Sugarcane,7.9,Black,No,2024-03-10,Farmer_1293,9208490008,No,6.72,520,614,17.1,3.69,1221.6455696202531,,12723.012658227848,2499.9422729169564,0.45604395604395603,,-118.053
FARM_1293,2024-06-01,9374,11.5,748.85,87122.49,Medium,Mumbai,Sugarcane,7.9,Black,No,2024-03-10,Farmer_1293,9208490008,No,6.98,763,995,27.5,3.15,1186.5822784810125,,11028.16329113924,2499.9422729169564,0.45604395604395603,,-186.955
FARM_1294,2024-01-01,9419,11.5,550.41,67063.69,Medium,Nashik,Wheat,9.4,Black,Yes,2024-01-17,Farmer_1294,9759553492,Yes,6.72,531,972,25.4,2.64,1002.0212765957448,1.0032762469513627,7134.435106382979,2001.267827916764,-11.917582417582418,89.78574175824177,-118.34799999999998
FARM_1294,2024-02-01,9389,9.7,366.94,87523.17,Medium,Nashik,Wheat,9.4,Black,Yes,2024-01-17,Farmer_1294,9759553492,Yes,6.86,614,1202,21.5,2.28,998.8297872340426,1.0000807604444577,9310.975531914894,2001.267827916764,-11.917582417582418,89.78574175824177,-144.916
FARM_1294,2024-03-01,9376,11.9,651.31,76324.92,Medium,Nashik,Wheat,9.4,Black,Yes,2024-01-17,Farmer_1294,9759553492,Yes,7.12,614,438,22.7,3.02,997.4468085106382,0.9986960496247984,8119.672340425532,2001.267827916764,-11.917582417582418,89.78574175824177,-144.21399999999997
FARM_1294,2024-04-01,9457,18.9,502.28,84570.67,Medium,Nashik,Wheat,9.4,Black,Yes,2024-01-17,Farmer_1294,9759553492,Yes,6.93,690,721,22.1,3.98,1006.063829787234,1.0073238631934427,8996.879787234042,2001.267827916764,-11.917582417582418,89.78574175824177,-166.966
FARM_1294,2024-05-01,9549,14.8,391.32,64397.72,Medium,Nashik,Wheat,9.4,Black,Yes,2024-01-17,Farmer_1294,9759553492,Yes,7.34,763,931,21.2,2.54,1015.8510638297872,1.0171233551479524,6850.821276595744,2001.267827916764,-11.917582417582418,89.78574175824177,-189.65800000000002
FARM_1294,2024-06-01,9417,19.3,841.25,57799.58,Medium,Nashik,Wheat,9.4,Black,Yes,2024-01-17,Farmer_1294,9759553492,Yes,7.02,612,1024,20.3,3.3,1001.808510638298,1.003063214517569,6148.891489361702,2001.267827916764,-11.917582417582418,89.78574175824177,-144.48999999999998
FARM_1295,2024-01-01,10154,14.2,209.78,108497.36,Medium,Mumbai,Banana,9.2,Loamy,No,2024-03-21,Farmer_1295,9296474321,No,6.55,739,687,16.1,3.86,1103.6956521739132,,11793.191304347827,2200.802078356426,-7.3791208791208796,,-184.102
FARM_1295,2024-02-01,10242,10.4,782.38,62427.14,Medium,Mumbai,Banana,9.2,Loamy,No,2024-03-21,Farmer_1295,9296474321,No,6.53,525,747,24.7,3.31,1113.2608695652175,,6785.558695652175,2200.802078356426,-7.3791208791208796,,-116.62700000000001
FARM_1295,2024-03-01,10041,9.9,584.85,77337.06,Medium,Mumbai,Banana,9.2,Loamy,No,2024-03-21,Farmer_1295,9296474321,No,6.78,809,875,21.6,3.53,1091.413043478261,,8406.202173913043,2200.802078356426,-7.3791208791208796,,-203.001
FARM_1295,2024-04-01,10030,19.9,663.98,94270.64,Medium,Mumbai,Banana,9.2,Loamy,No,2024-03-21,Farmer_1295,9296474321,No,7.32,685,768,23.1,3.75,1090.217391304348,,10246.808695652177,2200.802078356426,-7.3791208791208796,,-165.135
FARM_1295,2024-05-01,10074,9.5,810.02,80460.59,Medium,Mumbai,Banana,9.2,Loamy,No,2024-03-21,Farmer_1295,9296474321,No,7.29,828,959,21.7,2.75,1095.0,,8745.716304347827,2200.802078356426,-7.3791208791208796,,-208.895
FARM_1295,2024-06-01,9981,17.0,497.36,119098.72,Medium,Mumbai,Banana,9.2,Loamy,No,2024-03-21,Farmer_1295,9296474321,No,6.97,493,1036,19.4,3.44,1084.8913043478262,,12945.513043478262,2200.802078356426,-7.3791208791208796,,-109.10799999999999
FARM_1296,2024-01-01,7614,15.8,268.58,70375.31,Medium,Pune,Tomato,8.4,Loamy,Yes,2024-01-14,Farmer_1296,9267402393,Yes,7.05,571,987,18.4,3.47,906.4285714285714,1.0070924708231066,8378.013095238095,1499.3033751962323,5.851648351648351,88.56760989010989,-132.899
FARM_1296,2024-02-01,7571,18.9,205.2,53008.15,Medium,Pune,Tomato,8.4,Loamy,Yes,2024-01-14,Farmer_1296,9267402393,Yes,7.66,588,1130,20.8,2.12,901.3095238095236,1.0014049246915864,6310.494047619048,1499.3033751962323,5.851648351648351,88.56760989010989,-137.44400000000002
FARM_1296,2024-03-01,7569,16.2,762.12,81449.31,Medium,Pune,Tomato,8.4,Loamy,Yes,2024-01-14,Farmer_1296,9267402393,Yes,7.21,794,971,28.2,1.65,901.0714285714286,1.0011403876622134,9696.346428571427,1499.3033751962323,5.851648351648351,88.56760989010989,-196.42499999999998
FARM_1296,2024-04-01,7472,19.0,489.31,46758.13,Medium,Pune,Tomato,8.4,Loamy,Yes,2024-01-14,Farmer_1296,9267402393,Yes,6.82,680,932,29.9,2.09,889.5238095238095,0.9883103417376218,5566.444047619048,1499.3033751962323,5.851648351648351,88.56760989010989,-161.41299999999998
FARM_1296,2024-05-01,7701,10.6,847.98,56360.44,Medium,Pune,Tomato,8.4,Loamy,Yes,2024-01-14,Farmer_1296,9267402393,Yes,7.11,585,860,22.6,3.02,916.7857142857142,1.0185998316008331,6709.57619047619,1499.3033751962323,5.851648351648351,88.56760989010989,-135.554
FARM_1296,2024-06-01,7446,8.1,606.46,77131.4,Medium,Pune,Tomato,8.4,Loamy,Yes,2024-01-14,Farmer_1296,9267402393,Yes,6.73,682,806,19.1,3.12,886.4285714285714,0.9848713603557724,9182.309523809525,1499.3033751962323,5.851648351648351,88.56760989010989,-166.02399999999997
FARM_1297,2024-01-01,9126,13.3,337.37,59714.62,Medium,Nashik,Wheat,9.0,Sandy,Yes,2024-01-24,Farmer_1297,9098931833,Yes,6.48,595,1260,26.7,1.7,1014.0,1.0152699729739474,6634.957777777778,2000.0335775335775,-0.3021978021978022,88.24862637362638,-137.31
FARM_1297,2024-02-01,8923,16.5,508.57,102406.08,Medium,Nashik,Wheat,9.0,Sandy,Yes,2024-01-24,Farmer_1297,9098931833,Yes,7.36,478,953,26.1,1.85,991.4444444444443,0.9926861679647744,11378.453333333331,2000.0335775335775,-0.3021978021978022,88.24862637362638,-102.40499999999999
FARM_1297,2024-03-01,8791,12.2,305.15,84066.0,Medium,Nashik,Wheat,9.0,Sandy,Yes,2024-01-24,Farmer_1297,9098931833,Yes,7.15,738,536,17.2,3.76,976.7777777777778,0.9780011321952632,9340.666666666666,2000.0335775335775,-0.3021978021978022,88.24862637362638,-183.39200000000002
FARM_1297,2024-04-01,9055,15.0,839.99,65261.03,Medium,Nashik,Wheat,9.0,Sandy,Yes,2024-01-24,Farmer_1297,9098931833,Yes,6.62,588,643,18.5,3.99,1006.1111111111112,1.007371203734286,7251.225555555556,2000.0335775335775,-0.3021978021978022,88.24862637362638,-137.803
FARM_1297,2024-05-01,8944,11.5,542.48,105397.62,Medium,Nashik,Wheat,9.0,Sandy,Yes,2024-01-24,Farmer_1297,9098931833,Yes,6.67,640,666,19.4,1.73,993.7777777777778,0.9950224236553786,11710.846666666666,2000.0335775335775,-0.3021978021978022,88.24862637362638,-153.721
FARM_1297,2024-06-01,8971,15.8,826.3,71346.9,Medium,Nashik,Wheat,9.0,Sandy,Yes,2024-01-24,Farmer_1297,9098931833,Yes,7.68,644,548,26.3,3.69,996.7777777777778,0.9980261809718696,7927.433333333332,2000.0335775335775,-0.3021978021978022,88.24862637362638,-151.57299999999998
FARM_1298,2024-01-01,2616,11.1,666.49,21055.73,Medium,Satara,Soybean,2.8,Black,Yes,2024-02-26,Farmer_1298,9574703026,Yes,6.9,641,935,22.0,2.93,934.2857142857144,0.9848764044592058,7519.903571428572,1796.0066718995292,11.18131868131868,87.33156593406594,-152.62099999999998
FARM_1298,2024-02-01,2596,18.3,990.84,20923.22,Medium,Satara,Soybean,2.8,Black,Yes,2024-02-26,Farmer_1298,9574703026,Yes,7.43,405,870,23.2,2.39,927.1428571428572,0.9773467683394872,7472.578571428572,1796.0066718995292,11.18131868131868,87.33156593406594,-81.503
FARM_1298,2024-03-01,2758,10.3,934.41,19848.38,Medium,Satara,Soybean,2.8,Black,Yes,2024-02-26,Farmer_1298,9574703026,Yes,7.03,655,789,25.2,3.83,985.0,1.0383368209092083,7088.707142857144,1796.0066718995292,11.18131868131868,87.33156593406594,-155.271
FARM_1298,2024-04-01,2788,16.8,478.09,22868.54,Medium,Satara,Soybean,2.8,Black,Yes,2024-02-26,Farmer_1298,9574703026,Yes,7.08,398,884,22.9,3.27,995.7142857142858,1.0496312750887866,8167.335714285715,1796.0066718995292,11.18131868131868,87.33156593406594,-79.259
FARM_1298,2024-05-01,2770,9.7,243.66,23301.92,Medium,Satara,Soybean,2.8,Black,Yes,2024-02-26,Farmer_1298,9574703026,Yes,7.04,834,700,27.2,2.37,989.2857142857144,1.0428546025810397,8322.114285714286,1796.0066718995292,11.18131868131868,87.33156593406594,-208.60899999999998
FARM_1298,2024-06-01,2646,8.7,750.08,27946.92,Medium,Satara,Soybean,2.8,Black,Yes,2024-02-26,Farmer_1298,9574703026,Yes,7.27,719,767,28.1,2.5,945.0,0.996170858638784,9981.042857142857,1796.0066718995292,11.18131868131868,87.33156593406594,-173.70999999999998
FARM_1299,2024-01-01,3463,19.0,798.64,40227.78,Medium,Satara,Soybean,3.6,Black,Yes,2024-02-19,Farmer_1299,9040582535,No,6.44,533,974,19.9,2.78,961.9444444444443,1.0140328287672276,11174.383333333331,1804.9343711843712,-17.763736263736263,90.04747252747252,-121.10600000000001
FARM_1299,2024-02-01,3483,10.3,599.89,41669.16,Medium,Satara,Soybean,3.6,Black,Yes,2024-02-19,Farmer_1299,9040582535,No,6.91,471,985,18.8,2.4,967.5,1.0198892124158976,11574.766666666668,1804.9343711843712,-17.763736263736263,90.04747252747252,-103.06
FARM_1299,2024-03-01,3495,8.4,897.41,35601.05,Medium,Satara,Soybean,3.6,Black,Yes,2024-02-19,Farmer_1299,9040582535,No,7.32,677,632,21.7,1.82,970.8333333333331,1.0234030426050995,9889.180555555557,1804.9343711843712,-17.763736263736263,90.04747252747252,-163.874
